X_Coordinate,Y_Coordinate
47.30401228984819,29.044174652795398
51.07496209626277,50.30004829741196
60.449472518266205,49.57016508447104
59.55999561908289,67.56399179180539
52.543106153274294,31.562075714322017
51.80524873065757,41.93067237463854
60.806853426141046,17.784451410997207
37.121206615550214,70.62475454317735
75.43273728874784,53.75816942485045
19.29249672254793,43.04850629028805
71.83114223258043,30.165927821132353
49.32221707362257,31.542859127341238
65.0386972140739,56.214003496870866
,33.38862431598935
55.190516163662025,51.56008134722854
58.313817140397816,80.64417291702546
62.13581433631668,44.786185655827694
45.067537601191404,35.57833334038432
65.52198695789355,55.73010808179144
33.73294064631825,31.61312388827409
49.92004140010813,75.79976795494105
62.53954886408415,71.05429502792502
64.92526369423834,47.53742571569534
56.911832723921016,36.5406022786367
44.09911343066396,43.61345190836959
63.450616675530554,45.56501581871858
39.9595064132187,55.75350697560597
76.27113610623367,65.59448493951675
48.72993653750504,34.45231053862115
26.90561458691059,65.16364348014116
32.07974797975172,59.26528419216947
50.654654553193815,42.38315763790091
52.0973790698908,33.699321564844844
79.54485027426642,51.743490759388514
34.42250993578661,34.106172744468736
50.59193298955896,65.35521273743909
34.10867889376915,33.141758418016934
42.61017720179895,58.21559289744716
75.25958045104007,48.79075452777377
32.95495665266014,41.59062673437198
58.805636361017505,48.45752740521064
55.89361038521587,66.19974754451303
49.63742860462687,32.11613886509315
57.791549347876064,43.81765167212275
32.59969427085067,38.72384652969218
74.84483761705336,49.42074299676928
78.87268242685282,39.729786612310185
50.7065704663897,23.478781364200785
86.34659195920331,34.17293679601457
44.014581026751195,74.56632527807167
56.0064799078442,53.70092316929409
71.4783359566177,53.185430807121165
43.11493309665636,45.76081414987043
29.276764116808426,49.22561863836246
25.82424401571719,43.5528211575293
80.91239845853988,57.90392796561598
42.06463024041834,51.512132813890595
47.21394854872252,32.43097684762077
33.308538825184186,53.80586754656289
64.22508918993782,13.118871150926743
38.27660211163123,56.207887995166786
42.63105458508017,28.85964714745218
54.49280629124241,48.55917370744886
34.039311091316414,32.08058595205716
47.32126595728662,50.042347992996454
71.03314384254905,58.67417778914333
56.42381596275295,72.5424062787437
51.95813438642538,26.879635174827822
53.22297064195798,64.63209433506702
44.162973560351546,51.96729058066207
79.94228479632389,43.23999270763064
37.81764304198899,61.397847575891895
,46.461127233721896
51.725383495142104,60.76295774601019
65.13143760699703,35.11595430308007
66.5476090819046,40.50504451555561
49.519717932693936,64.15400079191899
54.359997396695746,72.28100785355633
54.928021308709226,49.47452151270726
15.917875166440894,8.190666119663298
26.165155962833367,47.01426076087318
40.92404463917044,50.48639176733645
41.57601985434697,46.50839934960242
32.01076367053801,55.04507842498297
61.24373857060445,42.84635108604017
50.031776315262086,62.58306291017041
46.779581789197444,32.49930090903437
31.157670882389198,68.55273061031211
49.33182703632817,73.25118235941639
10.599728660020823,36.30410392909539
47.555655337912384,36.29600261595406
50.94775503211634,56.160429706662924
53.62872476482248,32.19169385385666
26.5384735478108,42.6109569334652
53.37225105037212,66.53790434684022
34.378530952031866,61.064101467154444
37.812952515614995,79.70294512534385
60.768970787339974,52.56176221400312
80.21170585039616,40.83742996582722
50.7703813820402,50.768652674795305
37.74356812039652,47.741174908870484
52.83005671264998,47.95164336195297
64.08543736248718,49.642944378564
59.31496348809103,36.02349936730646
91.14669308695619,54.233266324559644
39.269936463579995,28.870050983621134
53.78347219878947,39.24760088137828
73.23376930127304,48.21681855290274
72.29238855527798,16.106700310166126
20.74883110213429,61.53487304517376
49.94963569940028,19.20268235228742
72.2678114877305,60.043815363472675
93.35964485598706,30.607860651077566
60.55693825626228,43.92621963944751
44.482050594552746,57.78695970424144
34.86195271343915,82.97209279219223
83.28115036296273,51.74677966561024
60.931123796986384,20.26060507700738
37.278996096718735,64.30542698953661
46.95265450499328,46.521223927114725
54.65279775243056,51.04859981688235
,58.36794544831422
36.50572013681315,16.61933064641429
40.78714372811761,50.09805271602794
25.2059815644056,43.854591650709565
65.59643434407172,68.32752359008279
44.875722998445255,60.906706450081145
56.99482473774938,25.594971158276792
71.3338776286449,68.93938778523572
53.29805213560918,56.74287632240317
48.30544286076398,26.791376038201726
52.90882215325901,50.836296552391595
50.947904057753405,65.52239170783783
68.69247496816917,31.78934191139909
54.66257596308185,70.66366003768125
41.833984706316315,27.310568388087113
65.71773585334626,38.13159235029523
68.45726534537528,35.85693746915462
29.925040597693048,70.65400597382992
72.99175827152158,42.63475795176205
55.470676598127284,32.55774496008503
,56.67816318371093
65.09936947394772,59.91771485889078
41.495354134935816,60.01304142191197
64.31246771286386,45.92991252160986
44.34836795393217,53.81801451555422
27.875739804344928,40.246503706560716
35.03365581339599,75.12202516903596
58.5053274935484,67.16307737986898
35.81797490008013,66.24435243561012
74.15114184784474,61.911739018603186
67.83925180159464,57.795999589925025
70.00158749049447,31.33456273775318
51.87167869516118,59.499518543834725
53.86792425942439,51.7139784509498
32.09432218633584,68.95046127426379
64.93675265236236,62.111287735736425
55.69750182555628,58.25570705229532
58.5095843793839,24.73662803704766
75.32467717179323,48.66499195087294
40.910555240787346,41.631616101445154
48.10787675184023,53.78548886274611
54.90006382313251,43.766775928360346
35.9684689181194,45.86081335860041
47.18601768084741,56.88550857360056
57.39424715700454,43.517928296468355
45.11868092940753,51.82387309361019
69.63484114593669,27.208821636885403
27.33613157274509,37.51397784859912
66.84156860350012,59.840653508044404
59.91778212224007,31.547118249552884
41.46757118665114,68.68587616404496
36.13387147655003,64.61599032951982
18.795760741363225,45.9765509699032
38.07237481379249,94.98101158253698
65.70764982504495,68.64655366772439
49.15871410581988,35.76080739941398
67.44471320587762,61.19261080550072
40.70193394063172,50.987945994796355
60.60659240159844,38.34931863710884
39.237520968733676,33.95136285250687
35.51637490685242,64.92340002332568
48.39309174243986,41.030818030637995
40.025502330200055,48.471854674444224
26.857667764441814,36.184611076602074
47.2652794892451,38.777630940521135
51.59653124646933,48.09606199892792
69.025379172441,55.82273439086227
64.0520851569959,11.17461254672827
68.29914798849248,50.253796987501254
60.805362475902626,38.808184811224464
54.98919138424962,71.03543980175337
31.565826402921612,94.14128969008155
52.24808296902912,44.61081447569427
58.95190665996221,24.166571589302084
71.86156924055655,51.7531545487785
60.2943281259772,46.91856005760192
68.60575151908132,79.57025973501936
34.52003162952141,74.99884015063314
45.103735607778574,62.98062455894846
56.44026070491906,41.19958878181013
67.41429036113843,60.16649849271205
47.821570312416206,53.97509538602456
48.7633106127627,53.61984804949086
60.30710459004468,26.626552271481945
33.11193759282314,65.9269300768047
74.11106824735144,51.61712492466852
36.81295860338473,48.487379786831376
21.221158646610455,40.99765257486759
50.15100512783871,38.095752505199336
75.47688053563348,54.75887871918473
58.796796955004154,23.762557972128768
61.2663581450545,61.842481394750635
50.620786434606714,34.18841844506472
47.71433754093235,19.11978970692062
26.826359456103265,77.3284297388903
16.109206131437205,37.12869425981632
52.94408507661295,39.167612577174566
69.6882379151034,67.01807496512112
55.16200557242098,77.81646350774962
59.3539929057802,27.004976320948547
73.75576318459309,35.65747909623996
54.93150277161587,36.75981766759105
48.160173495385706,64.02202494043482
37.722127915249025,74.586981918943
80.33318844458128,33.796211576328815
57.89821668730521,71.2211800695233
35.84597426121004,39.364488327069466
32.43248498298145,55.041843544183585
68.79595590393369,30.928194508582735
34.43837455387512,48.17104379627003
77.80751236253332,48.333309288909255
8.653058043639334,45.272625405270894
71.33892796684965,55.77456471979546
57.30342216742947,34.89453702721211
51.77891634585311,36.74415052719738
47.368123474373554,56.56808217424033
78.36094772891045,70.13052996463593
60.60588287601805,49.65779458928115
36.45194586656823,57.555061601932586
24.21635065956678,61.371200154460105
52.659458197209624,62.45757782950237
49.98393299693879,35.697129112450426
27.201979439367364,38.34484654692644
49.16909711776496,39.64888109084698
41.39098050388699,78.92950701340946
50.139351024600415,57.62289408757856
60.88885417472603,56.949735805775255
72.38914921196053,55.49353629775608
63.63333554553931,30.188098945707516
39.178388752546915,79.07285706165558
55.533726932437915,57.18781296180441
50.94660682238036,60.84740168982429
30.018065680536484,23.51718066626297
55.973491770384086,61.69465778542277
77.85008506876571,44.6568132480856
50.48639906280506,30.158255379106443
26.08725980411899,35.693545011923035
50.45403006662929,31.026586873199506
31.794317015401248,30.773237073280846
62.95408260329432,50.908217305463154
57.872974875876935,44.19855816902523
47.436349197878855,55.01104043242081
45.03253601216268,75.13963806602007
46.8164854757668,48.05744429558994
50.124117415134805,16.326660590623597
38.41647467987687,46.370626826782754
29.183703784978448,67.90091654596807
67.08048420041972,48.710907912547555
44.21898535254563,72.93995980537554
52.505646562537166,56.79412389706728
54.27922926751241,22.425953984039165
54.83030719482821,51.64373375657538
32.39273004352364,54.45501941397093
24.862397531722284,66.20533701910466
41.16961212962012,77.29454857417352
55.935672986254296,63.61588279563048
39.08075198788531,56.60719696080825
44.6761796945115,60.14282407367519
81.90946120624352,47.479897903256486
22.318641727931965,28.05683244788856
38.674490061342524,50.6224412933429
78.44906102860892,55.47935491188358
49.33101992007165,31.945135611321156
39.410222517516345,69.89932459249913
67.5315337551668,65.08116523223647
50.82845654721667,29.423578770681964
44.77537407433991,70.48748433184812
52.88553390556267,45.37528446185229
40.1283678592585,38.32262652322477
34.73763405667882,66.18916539119789
48.29604608547877,49.23418380859913
34.83504559885989,78.48777981255304
50.16039967694721,37.20667934169873
55.31609851211508,24.02513714041018
62.795906840774165,45.793425782507875
66.91887478275241,61.83833748590709
43.913952475516226,36.09285521696685
57.49121911908604,30.048494258001814
57.38785169309534,53.43391104054131
54.91728073723976,28.044691847487254
42.80810883574313,54.60039049420121
34.57898281303834,44.890654231577344
57.530028335998395,57.4169973252856
24.39706156710425,29.24256794113097
45.982408511475334,69.47244727165855
11.695534765271027,47.254482725094654
29.953963649626047,61.452840018572346
36.84299092328863,64.39813191927334
66.45086311443927,32.638325714510664
60.32162036606403,63.233862644121146
41.690979742366366,28.623998372835118
60.94054692694626,29.44793385860161
63.31434445070595,79.45998853982651
47.590027274379175,66.67780053194937
29.234327836794648,81.10496263150633
46.88131534900829,44.44678954088134
48.531613922417954,51.53642996117013
31.513184137546613,57.91032120128545
55.50570189394952,49.81706650109158
54.19717781453533,38.80795968956143
56.675640498412804,36.558729531799266
54.18384645751165,53.20793349243424
60.94764552672474,33.997102375065424
47.310079581904525,33.57704761449721
53.0267766105643,55.90358016731889
44.03389573631702,48.57260972771577
41.23251176567074,64.05809405872527
70.07374446143113,43.62632884875737
19.343469477102552,41.281160750366965
63.15139983731396,56.353300940532066
40.691886868315095,37.81962688169259
38.74942733535319,40.12808411664972
53.923662260981104,40.723184144308775
27.65585581473496,46.854468405566706
37.759653920806954,76.58654814943854
37.26290530230512,29.348167625642642
46.67902612722358,69.43261373176188
37.93793467758967,61.066801344348754
74.01678028458903,73.5046827105499
76.95524774746931,97.0502907248341
19.67009715877905,71.47179531181783
58.164840571486046,63.88500421861792
62.87995158616362,30.31255472562474
58.14477803586658,32.20666607733436
40.12829760362458,55.40285276547832
46.338566567621875,24.528857781206533
38.77588017833457,59.23158876936829
43.69603953261757,17.97617163858483
31.85052456999236,67.28350078346924
48.27816767548175,45.17449532099602
,51.89895418205283
46.99798168657794,38.77441555369276
31.271274663503533,21.522103846661416
53.10224542687106,68.52042918791392
39.80870658585664,70.0355209243207
54.35870521811806,44.727683521944535
66.22371092547174,59.928943471010115
73.84170404157062,44.13662869684394
12.079931164692645,54.32734766399369
37.48708859189326,61.38708798380165
45.45370884331979,58.326273868608105
56.90491727572225,70.11454420114018
25.24468243768206,57.78321013558003
35.268613897996765,50.42126925557893
51.95535803985665,38.57871548183867
51.27332362290001,42.82241929514119
55.66427609630139,62.15077095087524
56.65513590332174,27.47260221628822
55.07891649673794,66.58710955119194
52.90482974947239,45.782844109782005
50.83609659989552,37.72091143388165
59.97144634586544,33.519137348277994
16.410160001536624,60.115516784725806
73.16500230456852,49.78037969295023
16.93276923679514,73.83147834844729
33.81257274643262,31.053865242111183
46.59858805024783,41.327545654072054
60.08919336634764,48.6166826280888
5.070996638005752,38.72214884045099
49.57813514087248,50.09177996212704
61.88592559123602,54.792511496232784
64.91777174042716,57.2672635869461
39.54005512253812,72.59250696326691
45.48747069567452,30.447913568276295
40.757778066610584,55.06640479902966
44.10988019710874,40.2958577061775
34.52260173907348,56.45020070035377
36.66121756293623,56.46998279529571
56.51565383042552,35.19620925151503
51.97423059909113,36.482714860488684
57.3737976138571,57.674645952043626
53.21021584551255,50.351067661161956
60.56507901721393,46.705672389025935
63.17320997232492,59.869802446624604
23.87425070200844,60.97577713793198
37.185355243784564,42.05554830947446
46.52936063764942,37.2192029353625
49.65983711768988,31.07121534743537
39.9486413927295,50.50181180302228
63.68035506482458,28.65259584277153
79.69922552435898,51.49142687343551
52.79242933372601,68.25255187136659
51.26511548297317,44.69810344570574
62.74184382656497,41.95693579189754
22.01240367194846,79.96767160440717
50.42703410657616,72.64552728781469
64.68553738201275,38.531031941668786
40.35269004198332,52.085197715884625
31.601591301470517,54.93017363522124
47.21291584850333,53.05490634089267
49.08971850197119,77.22010171569181
36.37021577126812,51.3084483862913
81.44241914076426,53.558523134465254
42.819554284880816,60.329934427196235
32.695109728601466,67.848795740715
48.59568021394083,64.05348791456159
63.617909565567366,58.07127179467459
50.26121373497347,26.619502919091374
57.283908800660036,42.67793413912361
36.92734108500264,62.29131810807906
72.31532669605271,53.75598045918959
58.425665418776646,62.39192950734428
65.71552353316414,78.30749092506872
55.47740948712754,32.34555192411013
62.373260565931766,67.06865262206875
36.90421160484159,45.04454806259553
42.62884374965656,64.03024728912098
70.19720893334045,49.38168884947824
73.39612920925946,81.90506808339492
32.794016004213844,51.95130404392607
53.74604101795718,40.392286634660294
43.53584299272159,56.298119341876514
39.54452795952707,54.85914171077405
54.27259543033175,67.07145641165671
67.11444398548112,56.72079197907388
56.77493709926291,87.12596958753954
45.20731325121447,48.32893796896592
57.7229176990274,48.50570075329289
44.60035739628648,40.94170924920419
56.181714510959026,51.28502507531265
70.946985506836,53.465886816244314
18.842605110487586,54.21815794933816
61.9587844781005,51.00781513240999
26.91417617644297,40.85268174909052
68.42491565816692,36.775023078764676
40.44461585190709,44.372394127466656
31.73492933590274,67.12306490352671
60.42903840633121,70.35199528237219
55.46255094713616,48.845531953393476
35.01219645557513,35.87625550298863
31.205003642474093,48.78239584524813
47.18777768763076,81.37498152905118
31.93869574743205,64.98451752974931
34.07790540614559,58.26114037298821
51.734311856321504,64.44027375578854
35.51192548617355,73.1084991701197
56.398089350398145,32.70700697679321
,44.11940196954316
47.77166877649127,42.06917550744777
51.95226592978377,58.80671595606475
80.2714509925323,52.40166335959396
32.1859832393398,61.34466936034112
67.86852792771113,42.39668975199166
66.06286396868722,70.57928076018734
62.81476008760675,48.959994377760474
69.37621776098948,60.41818327937275
54.20862448937928,67.9310974838441
41.25605756601099,66.72686473242453
66.41859936830852,55.41242612602695
66.99263317569343,62.29020359573818
66.57970852239932,76.1249099595843
50.66753123478855,57.70401850962044
39.2570822958001,39.0553039690763
52.87043381167417,58.74576096445828
64.13345026351753,49.440781729706146
65.36527684789948,14.779982983934836
43.55485809388107,56.92997035554639
54.73059344191085,51.749759750234105
30.36832543271066,67.34626657246157
64.77425154508776,38.74859513767541
38.25036864912405,27.414355064310385
61.77883039357321,52.53021289115764
,55.702660814081696
65.47123859651012,51.40749418078353
54.82752785034155,50.310630255281055
38.27963456574581,33.969095686905106
60.37034571620788,47.916242945376155
41.14457462292004,44.773912557433775
61.243325561676926,66.0906311115116
45.88832786928918,55.689880460459214
24.184293115555057,45.83004317382208
35.26375639278594,75.85827314634149
43.54377936969073,45.96638485677486
70.52283535622867,58.36680085829245
63.517154457938375,47.49617999616076
74.35792118483212,74.46728772542006
74.80452824044787,51.302896637204164
41.97873793113628,51.74621341836011
47.17269710361756,47.901944618409296
43.83080113504192,52.947678890018224
39.92734092048385,67.99306757971864
22.377579359953124,62.68765767027032
49.778784229747366,50.421142716742565
30.716516094333343,75.51987659684981
49.48742177698509,63.09478462013854
81.73656214344477,43.42728321203976
42.35982355503937,29.29477469399093
52.92161008442101,43.77479297305145
63.59972578713925,56.20023167825379
54.204369379488604,58.9580055594714
54.387262819134435,70.38706524953028
44.5639634946788,33.581810373215
46.52183037408151,43.412669990797845
35.59984216718257,32.3353599518823
62.69067513334112,29.918011826308316
23.87762515078856,40.58271881070022
64.56632507573303,55.49918366441032
28.944524228821365,61.57091652335474
64.43910911114978,35.77468840067488
44.69273710681728,37.8608612091914
31.521969678003796,23.30265237014849
58.68947967619455,53.215283124154936
63.93151302613662,39.01791647043893
43.42882027844695,74.94547067317771
60.809158230183996,56.14713199474392
15.723732579959744,47.42831384814837
30.191055653800994,40.38331358683321
69.38613395703094,27.579946697086562
46.64496088703126,29.481923345818537
22.066800103267287,40.66788568141798
39.5170072933701,39.516456769635425
36.14899291212379,35.012422357310086
47.51057402790613,55.656420911635166
44.438735242885286,57.713983886222884
52.683975934072414,43.12051404047408
48.95800922581138,79.02728402397976
70.39608882555528,23.79905950225862
56.368228995795036,50.87245848458395
56.86507416790379,46.72129693868112
67.47735685841783,41.739486770491155
,39.53505730980411
31.071838349622723,49.895601756314626
68.10455486948374,46.61708259017407
52.037626221621686,44.12185209331161
52.09026811848393,30.51920547515938
40.50005117704646,25.728322732842514
40.74717000344634,45.67225287206652
62.70083508156265,43.968558432552044
64.76983697206416,47.04444709584759
61.757351086199876,48.37067303165737
61.894424081682125,42.162464871757734
58.535443058896384,46.813888642726916
51.97284095117235,37.19707537844758
47.36930473518529,72.85918713744925
68.1548577491233,38.00389777775047
44.39418694264349,44.435289358019894
55.54968820821121,39.14316816329179
37.9398050306863,38.891276896926456
40.11051444724325,50.3696234995692
46.4576814821416,48.46648685175482
37.94092434909255,43.10809414437185
61.9677773821745,45.747860126685325
29.77948622682456,39.20279673510095
51.488444350716094,56.025884565892405
51.987621452632716,80.8278911388607
22.838006325204788,36.877380841501726
43.38464269214587,55.90944835601907
53.83549307072214,50.67423435531065
56.43091989941102,60.02944637198885
46.93539187099751,60.451894407441074
60.153323067210735,53.081190458279906
48.36025614145939,49.4026913582735
50.20479368112585,43.483247005273306
53.774808034798305,38.52559470337047
63.90499443101253,48.54731508572323
39.86422996376702,30.731167528734794
42.69767191222554,41.092160148237966
39.96655262406178,66.60280436708854
45.017034257871,51.47768331619537
71.39351387119646,63.38996628403325
58.59087978994734,72.04465829987636
33.03365382246737,47.344558161277746
40.99329551616988,53.10988751290462
55.59150836414603,45.47231158770867
36.402383286008444,37.8109135928659
39.119899387778645,35.70547611001393
70.17439499261224,62.64725558894737
40.7993655729022,53.12940920728472
64.3200022404408,77.6990460812158
68.82984784296409,64.58078019385836
38.99806863246553,39.03180515695448
36.650561651642874,62.605132703401566
45.85801870278252,45.42386691346617
33.67058418989562,68.25289563693502
51.81550817754113,42.7049918413547
46.9152213221992,34.21361059635991
55.40870023829452,38.063673844078856
70.95415184349231,38.83002646377629
62.26227471155479,37.396223530720036
57.33859663118535,41.4108758659234
20.50927380548123,62.85037805487856
56.65063973153563,76.94066312399276
75.83941491056824,30.047157266697443
4.8421622552972465,68.95269564249725
60.34073814463438,42.83444426038357
47.60962137865304,55.218237968033506
37.25307495465583,25.18780954140054
62.0169287586793,57.860525260172835
75.64558850910996,19.92031404775906
61.628460932566306,54.70902608465248
44.432120731077106,53.858840705440045
35.847952633877654,52.86511451443201
52.169414506843154,38.97634774050606
63.09753938572382,58.24290011644466
44.19420460649408,55.86622264125076
45.64425512523805,46.8507082453832
92.33000374757597,60.07775460762791
66.17977918939589,48.56593780151742
67.25193017590448,57.93165738363143
28.09571140911782,48.11181008908865
39.39216981059809,53.250529866643106
51.12022459181359,58.62084411612893
34.98293663172276,44.031311395729475
74.00595948333941,31.49245120618707
71.15468459885969,54.14118508322232
41.996819939239195,67.84087067919396
76.75877909911227,54.48726459436169
49.936218549200866,54.77213472044559
88.84084576083573,49.367358402550394
52.17029195787555,61.08677979159801
58.642891254926326,47.21096875793094
70.99855161754337,43.191518283097075
69.16450024711713,66.57947379312299
57.660980992038404,42.041925225609766
47.88289520834246,63.342064196776235
57.711990499896785,66.58903192936563
37.75723742185828,58.50225398093092
52.28200578296174,31.26146720641051
33.360387012530076,50.407323638337466
23.28677539879548,46.97000004412074
50.756401462091645,42.5600111699703
68.93416836007509,52.14127381019641
63.88706962394089,61.53809521246322
48.77131556411587,43.121710098032025
76.20484547263244,47.429259885894886
41.4640791373014,46.38411599252019
21.23251007302965,67.45806568316468
17.268480586985568,46.1434907328412
32.28213589106424,31.483915133573817
62.249371148933434,26.398477415142292
40.4779597479892,55.440943498489546
56.91437962785953,38.58977390171147
74.69425075375966,60.03086757908717
,30.03170017239303
57.177495976938346,41.91631750084088
58.084446089835836,30.041467257197777
37.08893017290345,56.519160733233846
70.31316387867625,59.732713109369755
45.684394166757855,55.079377364549
44.24370528630486,33.710955193942354
81.67419827626959,38.81354383834001
57.84150113550077,53.514709829173306
63.879358245282475,24.68387887813454
70.32339397282757,46.38297583418146
40.24289000811174,72.75358030003822
68.74731645580519,47.30066676229438
42.47158827503495,27.671830414520727
41.83064915992554,40.88886128485797
45.920000415377956,40.539615114836366
40.66902747582568,82.10463169754843
62.33234648985744,74.98518620770844
54.00815982717584,60.96403151152367
42.63163378074331,44.853861038879025
60.11757549732233,68.00944491469585
45.87226343920481,32.99810541424312
45.07894444452985,66.14862972866389
50.730258273523155,63.919603061300656
56.951905334993256,47.729813980260786
55.847714740661296,67.08779470026158
44.551262266207544,43.29168305804225
62.706668111591036,31.023716028526497
46.66408773380516,64.66947519499882
40.175232670869214,48.721356062908114
27.97967526848973,59.02670904948002
64.74767721498532,77.31329887339109
50.18585114291011,39.166188914055546
53.16308537765772,47.84930742740037
65.68704373549274,73.54451756866571
42.83890652603276,60.03097596282925
29.38401127288807,39.50325883693105
51.04671053322828,35.67473444690782
54.61942328120443,42.07879039844981
46.057264007594405,38.92377942795682
72.10606367114254,53.560221792342965
12.707501484179652,51.176517607963994
66.80084956849674,54.18856631413027
61.86730475546339,37.38780797660326
56.85156166550689,48.93749138712117
-0.03852324203644031,19.16450339065675
69.25833174905402,52.1750947604205
34.60348834046172,67.63160967433798
42.3846203242492,28.628811359807294
,57.251423459711916
56.11127051977963,40.834784723591554
59.591420632888244,62.03751730540054
63.39260831478945,52.37971176818418
62.237802651177745,56.07056168990661
53.79390806319689,50.972358481331604
56.23883988586386,69.92497709576529
33.638694262666306,55.211157165426535
38.734597897714664,39.41864428996323
63.431903355122486,51.48072578481506
62.558142300930214,44.46678435550926
60.85699124666631,52.43599859779384
42.28374857515209,43.70345431449781
63.65738197915544,39.847838966805284
32.58133321279463,52.98908319122669
66.16039714793409,50.8368444292483
46.08693798131165,65.95933767568772
75.26255609510949,43.77566181300781
27.178368619017725,20.28719228757039
,44.54193802305031
44.578035062548075,25.603538616251345
44.307811159823835,56.23507961144864
52.92258228478396,24.891531074768185
39.543816307989545,35.17443406378848
48.915064980465395,44.564983125877056
38.935606020937186,73.15925907141718
39.484047035312194,33.906648264276235
57.30328925450858,50.186074747198795
36.47651757044726,58.69964865435888
38.47708647491777,72.26090829831045
29.408131253803866,61.666921275821146
42.44103980057991,66.40860427448698
69.67403044585883,62.96460588277312
37.310995398455475,31.86315542905791
39.02550102219138,55.3953815647557
52.908829197223035,62.72991428258334
44.438053493007104,35.652495654889705
83.42231650024475,41.30360184913966
47.562080529856146,37.952115573094154
55.028275193260576,61.589344789520496
64.15653177198983,48.96078319506302
63.86866798794276,45.18731158497354
53.49931372336069,30.774951250205184
47.583087699709985,48.98908620209311
80.36042804568885,41.48617467522877
48.503595870286,53.65009347896243
43.37464843357279,32.85549202031824
40.31226517558972,52.66859389259301
24.09795195939866,43.41573844251769
62.32423628355745,31.2605461139728
14.778974043487601,30.0907394318278
49.91415738642619,32.344694179659584
46.92709048592923,46.904014138391865
83.59947788347172,51.81493151545251
22.525231569295602,54.04735448565772
36.483450695234644,54.61329376592671
47.95855311977526,38.622151085312
47.037059937962475,65.87604362142764
41.75683113784933,43.36661710987771
48.78518135896749,56.752246400895984
31.10655906695388,47.53766849759275
55.35789318492409,55.634318475545626
15.177719868836327,46.78507900782629
49.61345966184114,55.904523148618495
40.9946495860464,49.88916695179515
65.24431914134954,62.20760855976033
76.32966605949957,37.71972435183203
45.034217468744636,23.451629961641324
70.86088893712146,35.39963870848855
45.25825579054384,66.0337762285705
35.508102153063646,47.681617701683905
76.1885544827843,51.38093443319843
